episode,reward
0,nan
1,nan
2,nan
3,nan
4,nan
5,nan
6,nan
7,nan
8,nan
9,nan
10,nan
11,nan
12,nan
13,nan
14,nan
15,nan
16,nan
17,nan
18,nan
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.09730902
32,0.09730902
33,0.09730902
34,0.09730902
35,0.09730902
36,0.09730902
37,0.09730902
38,0.054736327
39,0.054736327
40,0.054736327
41,0.054736327
42,0.054736327
43,0.054736327
44,0.054736327
45,0.054736327
46,0.054736327
47,0.054736327
48,0.054736327
49,0.054736327
50,0.051516544
51,0.051516544
52,0.051516544
53,0.051516544
54,0.051516544
55,0.051516544
56,0.051516544
57,0.036490884
58,0.036490884
59,0.036490884
60,0.036490884
61,0.036490884
62,0.036490884
63,0.036490884
64,0.036490884
65,0.036490884
66,0.036490884
67,0.036490884
68,0.036490884
69,0.035031248
70,0.035031248
71,0.035031248
72,0.035031248
73,0.035031248
74,0.035031248
75,0.035031248
76,0.027368164
77,0.027368164
