episode,reward
500,0.43710667
501,0.4457267
502,0.4538467
503,0.42466667
504,0.43303335
505,0.43257335
506,0.45104
507,0.4788933
508,0.47726002
509,0.48983333
510,0.47117332
511,0.47122
512,0.47187996
513,0.4707266
514,0.4609533
515,0.47186664
516,0.46282664
517,0.46374667
518,0.4457467
519,0.4458
520,0.44494
521,0.45439336
522,0.44468004
523,0.45561337
524,0.44750005
525,0.4288733
526,0.4470933
527,0.4470933
528,0.4470933
529,0.4543533
530,0.45263332
531,0.4602133
532,0.4485133
533,0.43905997
534,0.43905997
535,0.45849332
536,0.45849335
537,0.44044
538,0.44044
539,0.44794002
540,0.41981333
541,0.41981333
542,0.40142
543,0.40363336
544,0.40437332
545,0.40437332
546,0.39465335
547,0.38433334
548,0.39409336
549,0.39497334
550,0.37605998
551,0.38501334
552,0.38501334
553,0.40459335
554,0.4039
555,0.4030467
556,0.4030467
557,0.40072
558,0.40045333
559,0.42980668
560,0.43050668
561,0.42015335
562,0.44071332
563,0.43412
564,0.43489334
565,0.42663333
566,0.43863335
567,0.41984004
568,0.41984004
569,0.42901334
570,0.43000668
571,0.44154668
572,0.45105335
573,0.43290672
574,0.43193996
575,0.44099998
576,0.4313067
577,0.43107998
578,0.41024002
579,0.42920002
580,0.43900666
581,0.44924667
582,0.45898664
583,0.45893332
584,0.45893338
585,0.47616664
586,0.47634003
587,0.47916663
588,0.46962
589,0.46906662
590,0.45092
591,0.44133335
592,0.44237337
593,0.44237337
594,0.43309334
595,0.41332665
596,0.3956133
597,0.4050333
598,0.40503335
599,0.39503998
600,0.39500663
601,0.41340664
602,0.41340664
603,0.42316
604,0.40405998
605,0.40405998
606,0.40405998
607,0.4027
608,0.40321332
609,0.42406
610,0.44095334
611,0.44039336
612,0.42136002
613,0.40288666
614,0.41298
615,0.412
616,0.4123
617,0.4123
618,0.39542663
619,0.39542666
620,0.39542666
621,0.40443334
622,0.39570668
623,0.39570668
624,0.40579998
625,0.3965533
626,0.43544006
627,0.4449733
628,0.45423996
629,0.45423996
630,0.44498003
631,0.43528
632,0.4368
633,0.42704663
634,0.43545997
635,0.45365334
636,0.45365334
637,0.44563335
638,0.45388663
639,0.4244133
640,0.42441332
641,0.42421997
642,0.40503997
643,0.38859332
644,0.40820667
645,0.41777334
646,0.4175533
647,0.41860664
648,0.4284
649,0.4186533
650,0.39033332
651,0.41011333
652,0.40121335
653,0.39122665
654,0.38123333
655,0.39118
656,0.38122666
657,0.38165334
658,0.39104
659,0.38153332
660,0.37200668
661,0.36191997
662,0.37176666
663,0.37176666
664,0.38021332
665,0.37838006
666,0.37892666
667,0.38737333
668,0.39617333
669,0.39617333
670,0.4041933
671,0.39593995
672,0.43398
673,0.43293336
674,0.44332665
675,0.44264004
676,0.44219333
677,0.44219333
678,0.44047996
679,0.43176663
680,0.44015995
681,0.45776668
682,0.45730004
683,0.46646672
684,0.48404002
685,0.4940333
686,0.4948867
687,0.50314003
688,0.5123467
689,0.50298005
690,0.50298005
691,0.50298005
692,0.51225334
693,0.5329267
694,0.53346
695,0.52488667
696,0.54696006
697,0.52704
698,0.5388333
699,0.52784
700,0.52784
701,0.51012003
702,0.5002934
703,0.50060004
704,0.50932
705,0.51007336
706,0.51073337
707,0.5187333
708,0.50873995
709,0.49968
710,0.4899
711,0.4626867
712,0.4807
713,0.48914
714,0.48008
715,0.49746
716,0.4775667
717,0.47859338
718,0.47784668
719,0.46937332
720,0.46943995
721,0.4596
722,0.47776002
723,0.47692665
724,0.47711998
725,0.468
726,0.44958004
727,0.43116
728,0.43116
729,0.42870003
730,0.42753333
731,0.43654
732,0.43654
733,0.44471332
734,0.42621335
735,0.42573333
736,0.42573333
737,0.43567333
738,0.39952
739,0.39965335
740,0.40894002
741,0.41093326
742,0.4114667
743,0.4114667
744,0.43155998
745,0.41238666
746,0.4044533
747,0.39615333
748,0.3958533
749,0.41418663
750,0.40418
751,0.40324003
752,0.42230666
753,0.44041333
754,0.45898002
755,0.4491
756,0.44005996
757,0.42040664
758,0.42958
759,0.42958
760,0.4479867
761,0.43097335
762,0.44905335
763,0.44899997
764,0.4408266
765,0.4514333
766,0.4514333
767,0.44235334
768,0.43241334
769,0.43241334
770,0.42246002
771,0.42137334
772,0.41198003
773,0.43009338
774,0.4397467
775,0.43929332
776,0.42161998
777,0.43967998
778,0.43036
779,0.43003997
780,0.43796664
