episode,reward
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.09266493
36,0.09266493
37,0.09266493
38,0.052124023
39,0.052124023
40,0.052124023
41,0.052124023
42,0.052124023
43,0.052124023
44,0.052124023
45,0.052124023
46,0.052124023
47,0.052124023
48,0.052124023
49,0.052124023
50,0.052124023
51,0.052124023
52,0.052124023
53,0.052124023
54,0.049057905
55,0.049057905
56,0.049057905
57,0.034749348
58,0.034749348
59,0.034749348
60,0.034749348
61,0.034749348
62,0.034749348
63,0.034749348
64,0.034749348
65,0.034749348
66,0.034749348
67,0.034749348
68,0.034749348
69,0.034749348
70,0.034749348
71,0.034749348
72,0.034749348
73,0.033359375
74,0.033359375
75,0.033359375
76,0.026062012
77,0.026062012
